date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2011-02-22,-5,-12,0.0,10.2,2,2,61,No moonrise,09:15 AM,08:09 AM,06:31 PM,-12,-13,-8,-13,14,20,76,0.0,1025,-5,9,82,10
2011-02-23,-5,-13,0.0,10.3,2,2,53,12:55 AM,09:43 AM,08:07 AM,06:33 PM,-12,-12,-8,-12,11,13,75,0.0,1030,-5,10,120,8
2011-02-24,-1,-11,0.0,10.3,2,2,46,02:15 AM,10:18 AM,08:05 AM,06:35 PM,-11,-12,-6,-12,20,22,76,0.0,1030,-1,9,120,13
2011-02-25,0,-10,0.0,10.3,2,2,38,03:27 AM,11:04 AM,08:03 AM,06:37 PM,-9,-10,-5,-10,18,12,76,0.0,1034,0,10,117,12
2011-02-26,4,-8,0.0,10.4,2,2,31,04:27 AM,11:59 AM,08:01 AM,06:39 PM,-6,-7,-3,-7,22,25,81,0.0,1024,4,9,123,14
2011-02-27,6,1,0.0,10.1,1,1,23,05:14 AM,01:02 PM,07:58 AM,06:41 PM,0,1,4,1,19,64,80,0.2,1015,6,9,188,12
2011-02-28,8,-3,0.0,10.1,2,2,16,05:49 AM,02:11 PM,07:56 AM,06:43 PM,0,-0,2,-0,14,55,89,0.0,1026,8,4,100,8
2011-03-01,5,-4,0.0,10.9,2,2,15,06:16 AM,03:22 PM,07:54 AM,06:44 PM,-2,-3,1,-3,16,28,84,0.0,1036,5,4,73,10
2011-03-02,5,-4,0.0,10.9,2,2,8,06:38 AM,04:31 PM,07:52 AM,06:46 PM,-4,-4,-0,-4,17,26,78,0.0,1038,5,7,69,11
2011-03-03,6,1,0.0,10.1,1,1,1,06:56 AM,05:41 PM,07:50 AM,06:48 PM,-1,-0,3,-0,22,63,78,0.2,1012,6,9,199,14
2011-03-04,7,-0,0.0,10.1,2,2,0,07:12 AM,06:49 PM,07:47 AM,06:50 PM,-1,0,3,0,20,51,77,0.2,1011,7,9,181,13
2011-03-05,7,1,0.0,10.1,1,1,0,07:27 AM,07:57 PM,07:45 AM,06:52 PM,-0,1,4,1,20,62,76,0.2,1011,7,9,195,13
2011-03-06,6,1,0.0,7.1,1,1,6,07:41 AM,09:04 PM,07:43 AM,06:54 PM,0,1,3,1,17,62,80,0.5,1013,6,8,148,11
2011-03-07,4,-5,0.0,11.2,2,2,14,07:57 AM,10:12 PM,07:41 AM,06:56 PM,-7,-2,1,-2,11,4,63,0.0,1037,4,10,127,7
2011-03-08,7,-4,0.0,11.2,2,2,21,08:14 AM,11:21 PM,07:38 AM,06:57 PM,-10,-2,1,-2,22,3,46,0.0,1029,7,10,161,12
2011-03-09,13,-2,0.0,8.6,2,2,28,08:35 AM,No moonset,07:36 AM,06:59 PM,1,2,5,2,26,35,80,0.2,1015,13,9,225,14
2011-03-10,11,2,0.0,8.7,3,3,36,09:01 AM,12:29 AM,07:34 AM,07:01 PM,3,3,6,3,26,62,80,0.7,1012,11,9,226,16
2011-03-11,10,3,0.0,11.6,3,3,43,09:35 AM,01:36 AM,07:31 AM,07:03 PM,3,4,7,4,27,35,78,0.5,1012,10,7,253,17
2011-03-12,13,1,0.0,10.2,3,3,50,10:18 AM,02:38 AM,07:29 AM,07:05 PM,3,5,7,5,17,62,80,0.0,1013,13,6,173,10
2011-03-13,16,3,0.0,11.6,3,3,57,11:14 AM,03:33 AM,07:27 AM,07:07 PM,4,8,9,8,14,39,73,0.0,1007,16,9,169,7
2011-03-14,13,7,0.0,7.3,2,2,65,12:21 PM,04:19 AM,07:24 AM,07:08 PM,7,9,9,9,10,84,86,0.0,1014,13,8,262,6
2011-03-15,9,4,0.0,5.9,2,2,72,01:39 PM,04:56 AM,07:22 AM,07:10 PM,6,4,7,4,19,84,94,0.2,1022,9,5,67,12
2011-03-16,6,2,0.0,6.0,1,1,79,03:02 PM,05:26 AM,07:20 AM,07:12 PM,3,0,4,0,25,87,92,0.6,1018,6,8,65,17
2011-03-17,5,3,0.0,6.0,1,1,86,04:28 PM,05:51 AM,07:17 AM,07:14 PM,3,1,4,1,20,100,97,3.1,1008,5,5,93,14
2011-03-18,5,2,0.0,6.0,1,1,94,05:57 PM,06:12 AM,07:15 AM,07:16 PM,2,0,3,0,20,98,93,0.3,1016,5,6,291,14
2011-03-19,8,0,0.0,11.6,2,2,100,07:26 PM,06:32 AM,07:13 AM,07:17 PM,1,2,5,2,16,40,81,0.0,1029,8,7,315,11
2011-03-20,8,-1,0.0,11.6,2,2,100,08:56 PM,06:53 AM,07:10 AM,07:19 PM,0,1,3,1,12,34,83,0.0,1034,8,7,295,8
2011-03-21,11,-1,0.0,11.6,2,2,84,10:25 PM,07:16 AM,07:08 AM,07:21 PM,-0,4,5,4,12,12,70,0.0,1035,11,10,243,8
2011-03-22,14,2,0.0,11.6,3,3,77,11:51 PM,07:43 AM,07:06 AM,07:23 PM,3,7,9,7,18,5,72,0.0,1035,14,9,274,11
2011-03-23,12,3,0.0,11.6,3,3,70,No moonrise,08:16 AM,07:03 AM,07:24 PM,4,6,8,6,18,41,79,0.0,1037,12,6,297,11
2011-03-24,15,3,0.0,11.6,3,3,63,01:10 AM,08:59 AM,07:01 AM,07:26 PM,5,6,8,6,25,11,79,0.0,1031,15,10,286,15
2011-03-25,11,3,0.0,7.7,2,2,55,02:16 AM,09:52 AM,06:58 AM,07:28 PM,4,5,7,5,22,63,81,0.0,1018,11,9,276,13
2011-03-26,7,-1,0.0,7.7,1,1,48,03:09 AM,10:55 AM,06:56 AM,07:30 PM,1,2,5,2,16,71,79,0.6,1015,7,9,216,11
2011-03-27,8,-2,0.0,11.6,2,2,41,03:50 AM,12:03 PM,06:54 AM,07:31 PM,-2,1,3,1,9,26,74,0.0,1017,8,8,165,6
2011-03-28,10,-2,0.0,10.3,2,2,34,04:19 AM,01:13 PM,06:51 AM,07:33 PM,-1,2,4,2,18,23,70,0.0,1013,10,10,272,12
2011-03-29,12,-2,0.0,11.6,2,2,26,04:43 AM,02:23 PM,06:49 AM,07:35 PM,-0,3,5,3,14,16,73,0.0,1016,12,8,270,9
2011-03-30,17,-1,0.0,11.6,3,3,19,05:02 AM,03:33 PM,06:46 AM,07:37 PM,2,9,9,9,9,24,62,0.0,1015,17,10,189,5
2011-03-31,16,6,0.0,9.0,4,4,15,05:19 AM,04:40 PM,06:44 AM,07:39 PM,6,10,11,10,22,57,74,0.0,1015,16,9,211,14
2011-04-01,17,10,0.0,11.6,4,4,0,05:34 AM,05:48 PM,06:42 AM,07:40 PM,9,11,13,11,25,50,80,0.1,1018,17,9,264,16
2011-04-02,20,9,0.0,11.6,4,4,0,05:49 AM,06:55 PM,06:39 AM,07:42 PM,11,14,16,14,15,51,80,0.0,1019,20,6,196,9
2011-04-03,24,10,0.0,11.6,5,5,0,06:04 AM,08:02 PM,06:37 AM,07:44 PM,10,16,16,16,16,37,73,0.0,1012,24,9,219,10
2011-04-04,13,7,0.0,9.1,3,3,3,06:21 AM,09:11 PM,06:35 AM,07:45 PM,8,8,10,8,19,62,85,1.6,1016,13,8,292,13
2011-04-05,15,6,0.0,10.3,3,3,10,06:41 AM,10:19 PM,06:32 AM,07:47 PM,5,9,10,9,18,49,72,0.6,1023,15,9,251,11
2011-04-06,15,8,0.0,7.8,3,3,18,07:06 AM,11:27 PM,06:30 AM,07:49 PM,9,10,11,10,23,74,85,0.0,1023,15,10,254,14
2011-04-07,19,6,0.0,10.4,4,4,25,07:38 AM,No moonset,06:28 AM,07:51 PM,8,12,13,12,32,39,75,0.1,1018,19,10,272,21
2011-04-08,14,4,0.0,7.9,3,3,33,08:17 AM,12:30 AM,06:25 AM,07:52 PM,4,6,9,6,34,48,72,0.0,1016,14,10,280,24
2011-04-09,14,4,0.0,11.6,3,3,40,09:08 AM,01:27 AM,06:23 AM,07:54 PM,2,6,9,6,23,26,69,0.0,1019,14,10,307,16
2011-04-10,17,3,0.0,11.6,3,3,48,10:10 AM,02:14 AM,06:21 AM,07:56 PM,3,9,11,9,17,9,63,0.0,1023,17,10,328,11
2011-04-11,20,6,0.0,11.6,4,4,56,11:22 AM,02:54 AM,06:19 AM,07:58 PM,4,13,14,13,17,22,57,0.0,1019,20,10,282,10
2011-04-12,11,4,0.0,9.2,2,2,63,12:39 PM,03:25 AM,06:16 AM,07:59 PM,4,6,9,6,33,54,73,0.3,1012,11,10,285,21
2011-04-13,6,4,0.0,6.9,2,2,71,02:01 PM,03:51 AM,06:14 AM,08:01 PM,5,2,5,2,25,99,95,1.2,1012,6,6,285,17
2011-04-14,9,5,0.0,7.0,2,2,78,03:26 PM,04:13 AM,06:12 AM,08:03 PM,6,5,7,5,15,92,92,1.2,1017,9,4,330,11
2011-04-15,12,3,0.0,11.6,2,2,86,04:52 PM,04:33 AM,06:10 AM,08:04 PM,5,7,8,7,11,48,80,0.6,1021,12,7,98,7
2011-04-16,17,1,0.0,11.6,3,3,93,06:20 PM,04:53 AM,06:07 AM,08:06 PM,2,10,10,10,10,32,60,0.0,1023,17,10,232,6
2011-04-17,17,5,0.0,11.6,4,4,100,07:49 PM,05:15 AM,06:05 AM,08:08 PM,3,11,11,11,13,27,59,0.0,1024,17,10,287,8
2011-04-18,20,4,0.0,11.6,4,4,100,09:18 PM,05:40 AM,06:03 AM,08:10 PM,6,13,13,13,7,12,69,0.0,1023,20,8,157,4
2011-04-19,20,7,0.0,11.6,4,4,84,10:42 PM,06:10 AM,06:01 AM,08:11 PM,7,14,15,14,16,5,64,0.0,1020,20,10,105,10
2011-04-20,22,7,0.0,14.5,4,4,77,11:57 PM,06:50 AM,05:59 AM,08:13 PM,4,14,15,14,14,7,51,0.0,1019,22,10,107,9
2011-04-21,23,8,0.0,14.5,4,4,69,No moonrise,07:40 AM,05:57 AM,08:15 PM,5,17,17,17,14,2,48,0.0,1018,23,10,77,9
2011-04-22,23,9,0.0,14.5,5,5,61,12:58 AM,08:40 AM,05:55 AM,08:16 PM,5,16,17,16,21,23,50,0.0,1015,23,10,84,13
2011-04-23,23,11,0.0,14.5,5,5,54,01:45 AM,09:49 AM,05:52 AM,08:18 PM,5,16,17,16,24,7,49,0.0,1016,23,10,81,15
2011-04-24,21,9,0.0,14.5,4,4,46,02:19 AM,11:01 AM,05:50 AM,08:20 PM,5,15,16,15,18,4,53,0.0,1019,21,10,59,12
2011-04-25,18,8,0.0,13.4,4,4,39,02:46 AM,12:12 PM,05:48 AM,08:22 PM,6,13,13,13,17,39,62,0.0,1021,18,10,34,10
2011-04-26,20,7,0.0,12.4,4,4,31,03:07 AM,01:22 PM,05:46 AM,08:23 PM,8,13,13,13,12,48,73,3.6,1019,20,10,70,8
2011-04-27,22,10,0.0,10.3,4,4,24,03:25 AM,02:30 PM,05:44 AM,08:25 PM,9,16,16,16,11,77,69,3.3,1017,22,9,130,6
2011-04-28,23,11,0.0,12.4,5,5,16,03:41 AM,03:38 PM,05:42 AM,08:27 PM,7,17,18,17,19,55,52,0.5,1016,23,10,78,12
2011-04-29,23,10,0.0,14.5,5,5,9,03:56 AM,04:45 PM,05:40 AM,08:29 PM,5,16,17,16,25,31,50,0.9,1016,23,10,57,16
2011-04-30,18,7,0.0,14.5,4,4,1,04:11 AM,05:52 PM,05:38 AM,08:30 PM,1,10,12,10,24,8,50,0.0,1015,18,10,42,17
2011-05-01,15,5,0.0,14.5,3,3,1,04:27 AM,07:00 PM,05:36 AM,08:32 PM,-0,7,9,7,22,13,54,0.0,1014,15,10,26,16
2011-05-02,11,3,0.0,12.5,3,3,0,04:47 AM,08:09 PM,05:34 AM,08:34 PM,1,4,7,4,20,62,66,1.0,1014,11,8,43,14
2011-05-03,12,1,0.0,14.5,3,3,0,05:10 AM,09:17 PM,05:32 AM,08:35 PM,-3,5,7,5,16,19,54,0.0,1015,12,10,37,12
2011-05-04,11,1,0.0,12.5,3,3,6,05:40 AM,10:22 PM,05:30 AM,08:37 PM,-0,5,6,5,15,43,63,0.2,1018,11,10,229,10
2011-05-05,15,-2,0.0,14.5,3,3,13,06:17 AM,11:22 PM,05:29 AM,08:39 PM,-1,8,8,8,8,13,60,0.0,1025,15,10,254,6
2011-05-06,21,3,0.0,14.5,4,4,21,07:06 AM,No moonset,05:27 AM,08:41 PM,1,12,13,12,14,17,45,0.0,1025,21,10,171,9
2011-05-07,22,7,0.0,14.5,4,4,28,08:04 AM,12:12 AM,05:25 AM,08:42 PM,3,15,16,15,19,21,46,0.0,1025,22,10,107,13
2011-05-08,23,6,0.0,14.5,4,4,35,09:13 AM,12:54 AM,05:23 AM,08:44 PM,5,15,16,15,19,5,50,0.0,1026,23,10,91,13
2011-05-09,23,8,0.0,14.5,5,5,42,10:27 AM,01:27 AM,05:21 AM,08:46 PM,6,17,18,17,18,1,51,0.0,1028,23,10,120,12
2011-05-10,26,10,0.0,14.5,5,5,50,11:46 AM,01:54 AM,05:20 AM,08:47 PM,7,19,19,19,13,8,50,0.0,1026,26,10,146,8
2011-05-11,27,12,0.0,14.5,5,5,57,01:07 PM,02:16 AM,05:18 AM,08:49 PM,9,20,20,20,15,15,54,0.0,1020,27,10,210,9
2011-05-12,24,11,0.0,14.5,5,5,64,02:29 PM,02:36 AM,05:16 AM,08:51 PM,10,18,18,18,9,44,67,3.2,1015,24,7,228,6
2011-05-13,19,8,0.0,13.5,4,4,71,03:53 PM,02:56 AM,05:14 AM,08:52 PM,8,13,14,13,20,28,71,0.0,1019,19,10,277,14
2011-05-14,21,7,0.0,13.5,4,4,79,05:19 PM,03:16 AM,05:13 AM,08:54 PM,7,14,15,14,16,48,66,2.0,1015,21,10,197,12
2011-05-15,16,7,0.0,12.6,4,4,86,06:46 PM,03:39 AM,05:11 AM,08:55 PM,7,10,11,10,20,56,77,0.2,1017,16,7,281,14
2011-05-16,14,5,0.0,10.6,3,3,93,08:11 PM,04:06 AM,05:10 AM,08:57 PM,8,9,11,9,26,91,82,0.0,1019,14,8,247,18
2011-05-17,17,10,0.0,10.7,3,3,100,09:32 PM,04:40 AM,05:08 AM,08:59 PM,11,13,14,13,25,76,85,0.3,1018,17,9,247,17
2011-05-18,23,9,0.0,15.9,5,5,100,10:40 PM,05:26 AM,05:07 AM,09:00 PM,10,17,17,17,13,48,70,0.0,1018,23,8,224,8
2011-05-19,26,11,0.0,16.0,5,5,85,11:35 PM,06:22 AM,05:05 AM,09:02 PM,12,19,19,19,14,23,68,0.0,1016,26,9,214,7
2011-05-20,26,12,0.0,16.0,5,5,78,No moonrise,07:29 AM,05:04 AM,09:03 PM,14,18,18,18,11,51,79,0.1,1018,26,7,173,7
2011-05-21,25,12,0.0,16.0,5,5,70,12:16 AM,08:41 AM,05:02 AM,09:05 PM,11,18,19,18,14,41,67,0.0,1021,25,8,128,8
2011-05-22,26,12,0.0,16.1,4,4,63,12:46 AM,09:55 AM,05:01 AM,09:06 PM,13,19,20,19,24,35,69,1.4,1017,26,10,179,15
2011-05-23,21,10,0.0,16.1,5,5,56,01:10 AM,11:07 AM,05:00 AM,09:08 PM,9,16,17,16,18,25,64,0.0,1023,21,9,241,12
2011-05-24,22,10,0.0,16.5,5,5,49,01:30 AM,12:17 PM,04:58 AM,09:09 PM,7,16,17,16,24,17,56,0.0,1021,22,10,257,16
2011-05-25,19,6,0.0,16.5,4,4,41,01:46 AM,01:26 PM,04:57 AM,09:10 PM,5,13,13,13,17,11,61,0.0,1026,19,10,256,12
2011-05-26,27,9,0.0,16.6,5,5,34,02:01 AM,02:33 PM,04:56 AM,09:12 PM,7,18,18,18,24,12,52,0.0,1014,27,10,171,16
2011-05-27,20,10,0.0,16.6,5,5,27,02:17 AM,03:40 PM,04:55 AM,09:13 PM,9,16,16,16,22,26,66,0.0,1011,20,9,261,16
2011-05-28,19,7,0.0,16.6,4,4,19,02:33 AM,04:48 PM,04:54 AM,09:14 PM,6,13,14,13,18,43,63,0.0,1016,19,8,242,12
2011-05-29,22,11,0.0,14.9,5,5,12,02:51 AM,05:57 PM,04:53 AM,09:16 PM,10,16,17,16,19,59,67,1.2,1014,22,9,157,13
2011-05-30,21,12,0.0,14.9,4,4,5,03:13 AM,07:05 PM,04:52 AM,09:17 PM,12,17,17,17,18,70,73,1.9,1013,21,9,174,12
2011-05-31,32,14,0.0,16.6,6,6,1,03:41 AM,08:12 PM,04:51 AM,09:18 PM,13,23,23,23,22,27,61,0.0,1011,32,10,211,14
2011-06-01,19,12,0.0,15.0,3,3,0,04:15 AM,09:14 PM,04:50 AM,09:19 PM,9,14,15,14,23,66,70,0.6,1024,19,8,345,16
2011-06-02,22,8,0.0,16.7,5,5,2,05:00 AM,10:09 PM,04:49 AM,09:20 PM,7,16,17,16,18,9,57,0.0,1031,22,10,101,13
2011-06-03,26,10,0.0,16.7,5,5,10,05:57 AM,10:54 PM,04:48 AM,09:22 PM,12,19,20,19,17,3,64,0.0,1030,26,10,38,11
2011-06-04,28,12,0.0,16.8,6,6,17,07:03 AM,11:30 PM,04:47 AM,09:23 PM,14,22,22,22,15,9,64,0.0,1021,28,10,60,9
2011-06-05,31,16,0.0,16.8,6,6,25,08:17 AM,11:59 PM,04:47 AM,09:24 PM,15,25,25,24,21,19,59,0.1,1010,31,10,103,13
2011-06-06,31,18,0.0,16.8,6,6,32,09:36 AM,No moonset,04:46 AM,09:25 PM,16,25,25,24,17,27,65,0.0,1004,31,10,170,11
2011-06-07,25,15,0.0,16.8,5,5,40,10:55 AM,12:22 AM,04:46 AM,09:25 PM,16,21,22,21,19,21,74,4.4,1005,25,9,209,12
2011-06-08,27,16,0.0,16.8,5,5,48,12:16 PM,12:42 AM,04:45 AM,09:26 PM,15,22,23,22,25,30,67,8.5,1002,27,9,137,16
2011-06-09,21,11,0.0,16.6,5,5,55,01:37 PM,01:02 AM,04:45 AM,09:27 PM,9,16,16,16,24,36,64,0.0,1011,21,10,285,18
2011-06-10,22,10,0.0,16.8,5,5,63,03:00 PM,01:21 AM,04:44 AM,09:28 PM,9,17,18,17,15,24,61,0.0,1015,22,9,304,11
2011-06-11,25,11,0.0,16.9,5,5,70,04:23 PM,01:42 AM,04:44 AM,09:29 PM,9,19,19,19,11,33,56,0.0,1015,25,10,202,7
2011-06-12,23,10,0.0,16.9,5,5,78,05:48 PM,02:06 AM,04:43 AM,09:29 PM,8,18,19,18,12,14,55,0.0,1019,23,9,246,7
2011-06-13,26,13,0.0,16.6,5,5,85,07:09 PM,02:36 AM,04:43 AM,09:30 PM,8,20,20,20,17,43,50,0.0,1016,26,10,192,11
2011-06-14,23,13,0.0,15.0,4,4,93,08:22 PM,03:15 AM,04:43 AM,09:31 PM,14,19,20,19,17,51,72,2.1,1016,23,10,287,11
2011-06-15,24,12,0.0,16.6,5,5,100,09:23 PM,04:06 AM,04:43 AM,09:31 PM,12,19,20,19,10,42,67,0.2,1017,24,9,192,7
2011-06-16,28,14,0.0,16.9,6,6,100,10:09 PM,05:08 AM,04:43 AM,09:32 PM,13,22,22,22,16,38,60,0.3,1012,28,10,200,11
2011-06-17,22,13,0.0,16.9,5,5,85,10:45 PM,06:18 AM,04:43 AM,09:32 PM,9,18,18,18,21,28,59,0.0,1013,22,10,234,15
2011-06-18,23,12,0.0,16.6,5,5,77,11:12 PM,07:33 AM,04:43 AM,09:33 PM,11,17,18,17,25,51,68,1.4,1004,23,10,206,17
2011-06-19,19,9,0.0,15.0,4,4,69,11:33 PM,08:47 AM,04:43 AM,09:33 PM,9,13,14,13,29,54,77,0.5,1006,19,10,234,20
2011-06-20,20,12,0.0,15.8,3,3,62,11:51 PM,10:00 AM,04:43 AM,09:33 PM,9,14,15,14,26,55,72,1.0,1011,20,9,265,18
2011-06-21,24,10,0.0,16.9,5,5,54,No moonrise,11:10 AM,04:43 AM,09:34 PM,11,17,19,17,16,31,68,0.0,1013,24,10,236,11
2011-06-22,27,13,0.0,16.9,5,5,47,12:07 AM,12:18 PM,04:43 AM,09:34 PM,14,20,20,20,18,40,71,0.0,1012,27,9,209,12
2011-06-23,22,12,0.0,15.0,4,4,39,12:22 AM,01:26 PM,04:43 AM,09:34 PM,11,17,18,17,24,44,69,1.0,1014,22,10,248,16
2011-06-24,18,11,0.0,15.8,3,3,32,12:38 AM,02:33 PM,04:44 AM,09:34 PM,10,14,15,14,23,42,74,0.3,1017,18,8,273,16
2011-06-25,19,9,0.0,16.6,4,4,24,12:56 AM,03:42 PM,04:44 AM,09:34 PM,8,14,15,14,21,34,66,1.4,1021,19,9,271,15
2011-06-26,21,11,0.0,13.5,4,4,17,01:16 AM,04:50 PM,04:44 AM,09:34 PM,12,17,17,17,11,60,74,0.0,1022,21,10,264,8
2011-06-27,22,11,0.0,15.8,5,5,9,01:41 AM,05:57 PM,04:45 AM,09:34 PM,11,18,18,18,15,53,66,0.5,1017,22,10,166,10
2011-06-28,27,13,0.0,16.9,6,6,2,02:12 AM,07:02 PM,04:45 AM,09:34 PM,11,22,22,22,17,4,53,0.0,1020,27,10,89,11
2011-06-29,29,14,0.0,16.9,6,6,0,02:53 AM,08:00 PM,04:46 AM,09:33 PM,13,25,25,25,15,0,51,0.0,1015,29,10,121,9
2011-06-30,19,13,0.0,14.2,4,4,0,03:45 AM,08:50 PM,04:47 AM,09:33 PM,13,16,16,16,25,62,81,0.0,1015,19,10,302,18
2011-07-01,20,9,0.0,16.9,5,5,0,04:49 AM,09:30 PM,04:47 AM,09:33 PM,8,15,15,15,22,24,67,0.4,1017,20,9,294,16
2011-07-02,13,11,0.0,12.6,3,3,6,06:02 AM,10:02 PM,04:48 AM,09:33 PM,10,10,12,10,32,93,90,0.5,1009,13,9,267,21
2011-07-03,18,13,0.0,12.6,4,4,13,07:21 AM,10:27 PM,04:49 AM,09:32 PM,15,15,16,15,30,95,95,0.5,1005,18,10,294,19
2011-07-04,19,15,0.0,12.6,4,4,20,08:42 AM,10:49 PM,04:50 AM,09:32 PM,15,17,17,17,21,100,93,6.9,1012,19,7,302,14
2011-07-05,24,12,0.0,16.8,5,5,27,10:03 AM,11:09 PM,04:50 AM,09:31 PM,13,19,20,19,9,38,72,0.0,1014,24,8,29,6
2011-07-06,28,13,0.0,16.8,6,6,35,11:25 AM,11:28 PM,04:51 AM,09:31 PM,14,23,23,23,11,9,60,0.4,1010,28,10,120,6
2011-07-07,28,15,0.0,16.8,6,6,42,12:47 PM,11:48 PM,04:52 AM,09:30 PM,14,22,22,22,12,16,62,0.0,1010,28,10,233,7
2011-07-08,25,16,0.0,16.6,6,6,49,02:10 PM,No moonset,04:53 AM,09:29 PM,13,21,22,21,19,41,64,0.0,1011,25,10,203,13
2011-07-09,29,15,0.0,16.8,6,6,56,03:33 PM,12:10 AM,04:54 AM,09:29 PM,12,23,23,23,19,20,52,0.3,1015,29,10,196,13
2011-07-10,26,16,0.0,16.7,6,6,64,04:53 PM,12:38 AM,04:55 AM,09:28 PM,14,22,22,22,14,30,65,0.0,1018,26,10,189,9
2011-07-11,22,14,0.0,15.8,5,5,71,06:07 PM,01:13 AM,04:56 AM,09:27 PM,14,18,18,18,14,59,82,4.3,1018,22,10,161,10
2011-07-12,26,13,0.0,16.7,6,6,78,07:12 PM,01:57 AM,04:58 AM,09:26 PM,13,21,22,21,11,20,64,0.0,1017,26,10,104,6
2011-07-13,26,18,0.0,16.7,6,6,86,08:03 PM,02:53 AM,04:59 AM,09:25 PM,15,23,23,22,22,42,66,0.0,1009,26,10,111,15
2011-07-14,21,15,0.0,15.7,5,5,93,08:43 PM,04:00 AM,05:00 AM,09:24 PM,13,18,18,18,22,55,73,0.0,1010,21,10,206,15
2011-07-15,19,12,0.0,13.0,4,4,100,09:13 PM,05:13 AM,05:01 AM,09:23 PM,11,15,16,15,28,60,72,0.0,1014,19,10,227,19
2011-07-16,25,11,0.0,16.2,5,5,100,09:37 PM,06:27 AM,05:02 AM,09:22 PM,11,19,20,19,16,20,62,0.0,1012,25,9,207,10
2011-07-17,27,15,0.0,13.0,4,4,85,09:56 PM,07:41 AM,05:04 AM,09:21 PM,13,20,20,20,28,64,68,1.3,1002,27,10,196,18
2011-07-18,23,14,0.0,16.2,5,5,78,10:13 PM,08:52 AM,05:05 AM,09:20 PM,13,17,18,17,22,44,74,0.7,1004,23,9,206,15
2011-07-19,24,11,0.0,16.1,5,5,71,10:29 PM,10:02 AM,05:06 AM,09:19 PM,11,19,20,19,14,18,64,0.0,1007,24,10,157,8
2011-07-20,23,15,0.0,15.6,5,5,64,10:45 PM,11:10 AM,05:08 AM,09:17 PM,12,20,20,20,28,44,64,0.2,1003,23,10,186,18
2011-07-21,16,15,0.0,12.9,4,4,56,11:01 PM,12:17 PM,05:09 AM,09:16 PM,14,15,16,15,26,83,93,2.7,1004,16,10,300,16
2011-07-22,15,12,0.0,12.0,3,3,49,11:20 PM,01:26 PM,05:11 AM,09:15 PM,12,11,13,11,38,100,96,14.6,1001,15,9,263,25
2011-07-23,17,11,0.0,15.6,4,4,42,11:43 PM,02:33 PM,05:12 AM,09:13 PM,10,13,14,13,32,60,77,0.1,1004,17,10,246,22
2011-07-24,20,10,0.0,16.0,4,4,34,No moonrise,03:41 PM,05:13 AM,09:12 PM,8,14,15,14,25,27,66,0.0,1007,20,10,214,17
2011-07-25,19,10,0.0,15.6,4,4,27,12:11 AM,04:46 PM,05:15 AM,09:10 PM,10,14,15,14,14,43,76,0.1,1009,19,10,214,9
2011-07-26,24,9,0.0,15.9,5,5,20,12:47 AM,05:47 PM,05:16 AM,09:09 PM,11,18,19,18,7,20,67,0.0,1014,24,10,133,4
2011-07-27,24,14,0.0,15.9,5,5,13,01:33 AM,06:40 PM,05:18 AM,09:07 PM,13,20,21,20,13,21,68,0.0,1017,24,10,31,9
2011-07-28,19,14,0.0,11.9,4,4,5,02:31 AM,07:25 PM,05:19 AM,09:06 PM,15,18,18,18,14,70,85,0.3,1017,19,7,269,9
2011-07-29,16,13,0.0,11.9,3,3,0,03:41 AM,08:01 PM,05:21 AM,09:04 PM,14,14,15,14,24,99,95,8.1,1014,16,8,270,15
2011-07-30,17,14,0.0,11.9,4,4,0,04:58 AM,08:29 PM,05:22 AM,09:03 PM,15,15,15,15,31,100,97,24.0,1008,17,9,286,20
2011-07-31,18,14,0.0,11.8,4,4,0,06:20 AM,08:53 PM,05:24 AM,09:01 PM,15,16,16,16,19,97,93,1.0,1012,18,8,279,13
2011-08-01,22,15,0.0,11.5,5,5,9,07:44 AM,09:15 PM,05:26 AM,08:59 PM,17,19,19,19,13,62,89,1.2,1016,22,8,270,9
2011-08-02,24,13,0.0,14.5,5,5,16,09:08 AM,09:35 PM,05:27 AM,08:57 PM,15,20,21,20,12,9,74,0.0,1020,24,8,75,8
2011-08-03,26,15,0.0,14.5,6,6,24,10:32 AM,09:55 PM,05:29 AM,08:56 PM,14,21,22,21,20,19,69,0.0,1018,26,10,103,13
2011-08-04,23,16,0.0,12.5,4,4,31,11:56 AM,10:17 PM,05:30 AM,08:54 PM,16,20,21,20,14,57,81,1.1,1014,23,8,136,8
2011-08-05,24,16,0.0,13.5,5,5,38,01:20 PM,10:43 PM,05:32 AM,08:52 PM,17,21,22,21,13,30,80,0.0,1012,24,10,220,9
2011-08-06,28,16,0.0,14.5,6,6,45,02:41 PM,11:15 PM,05:34 AM,08:50 PM,18,23,24,23,16,15,76,0.0,1008,28,10,147,10
2011-08-07,20,15,0.0,11.5,4,4,53,03:57 PM,11:56 PM,05:35 AM,08:48 PM,16,19,19,19,22,48,84,0.1,1004,20,10,225,14
2011-08-08,22,13,0.0,14.5,5,5,60,05:04 PM,No moonset,05:37 AM,08:46 PM,11,17,18,17,25,24,70,0.0,1004,22,9,228,17
